Id,Category,Sentence
3010,3,an effective portrait of life in stasis of the power of inertia to arrest development in dead end existence
1706,1,if disney 's cinderella prove that ' dream be wish your heart make ' then cinderella ii prove that nightmare be wish studio 's wallet make
5819,2,it 's up to you to decide whether to admire these people 's dedication to their cause or be repel by their dogmatism manipulativeness and narrow fearful view of american life
7410,3,a modest masterpiece
10955,3,plummer steal the show without resort to camp as nicholas ' wound and wound uncle ralph
2335,1,a bland pretentious mess
2162,2,so unique and stubborn and charismatic that you want it to be good and more successful than it be
4306,3,this kind of hand on storytelling be ultimately what make shanghai ghetto move beyond good dry reliable textbook and what allow it to rank with its worthy predecessor
2968,0,degenerate into hogwash
281,2,but if you 've pay matinee price and buy big tub of popcorn there 's guilty fun to be have here
4027,0,a generic bloodbath that often become laughably unbearable when it be't merely offensive
4448,0,this be an ungainly movie ill fit with its elbow stick out where the knee should be
161,3,a tasty appetizer that leave you want more
10823,3,a wild comedy that could only spring from the demented mind of the writer of be john malkovich
4652,2,shamelessly resort to pee related sight gag that might even cause tom green grimace still myer 's energy and the silliness of it all eventually prevail
7688,1,it 's surprisingly bland despite the heavy dos of weird performance and direction
273,3,no bad film than break out and break out be utterly charm
8719,4,fast paced and wonderfully edit the film be extremely thorough
3179,1,the whole movie be simply lazy exercise in bad filmmaking that ask you to not only suspend your disbelief but your intelligence as well
3835,3,and lee seem just as expectant of an adore wide smile reception
2914,3,some body be shaky uncertain film that nevertheless touch few raw nerve
20,4,in his debut mr schnitzler prove himself deft pace master and stylist
5758,2,it make sense that he go back to school to check out the girl his film be frat boy 's idea of good time
10993,3,shanghai ghetto much strange than any fiction bring this unknown slice of history affectingly to life
10609,3,director peter kosminsky give these woman forum to demonstrate their act chop ' and they take full advantage
4700,3,the movie enter realm where few non porn film venture and come across as darkly funny energetic and surprisingly gentle
10141,3,it 's sweet
2760,1,it drown in sap
5701,3,a flaw but engross thriller
8622,1,the script boast some tart tv insider humor but the film have not trace of humanity or empathy
475,4,last order nurture the multi layer of its character allow us to remember that life 's ultimately gamble and last order be to be embrace
4067,2,it be testament of quiet endurance of common concern of reconcile survival
1146,2,may be the most undeserving victim of critical overkill since town and country
177,4,quite simply joy to watch and especially to listen to
10889,1,ultimately the film never recovers from the clumsy clich of the ugly american abroad and the too frosty exterior paltrow employ to authenticate her british persona be another liability
8574,0,a gratingly unfunny groaner litter with zero dimensional unlikable character and hackneyed threadbare comic setup
